time_spent_sec,page_stage,device_type,delivery_zone,cart_value,cart_items_count,delivery_eta_days,coupon_status,is_returning_user,idle_seconds,abandoned
96,checkout,android,remote,754,4,3,available,0,12,0
18,cart,macbook,remote,1837,2,5,none,0,11,1
66,home,iphone,tier2,1629,2,3,none,0,18,0
101,product,android,tier2,496,1,3,none,1,9,0
119,home,android,remote,1496,2,3,applied,1,16,0
107,product,tablet,tier2,2331,3,4,applied,1,2,0
101,checkout,windows,metro,603,2,2,applied,1,25,1
94,checkout,android,tier2,793,2,3,applied,1,17,1
41,product,tablet,remote,3256,3,5,available,1,3,0
65,home,windows,remote,936,1,4,applied,0,15,1
83,checkout,android,metro,4044,5,2,applied,0,21,0
64,product,android,metro,453,3,1,none,0,9,0
93,cart,android,tier2,319,2,2,none,1,5,0
79,home,iphone,remote,3103,5,4,none,0,12,0
101,product,macbook,metro,4429,5,2,available,0,8,0
53,checkout,android,metro,5246,5,3,applied,1,8,0
57,home,android,metro,2449,5,2,none,0,1,0
101,home,macbook,metro,1375,5,1,applied,0,6,0
42,product,android,remote,2964,4,4,applied,1,5,1
47,home,macbook,metro,4184,5,2,applied,0,12,0
85,cart,iphone,metro,1047,1,1,none,1,11,0
80,checkout,android,tier2,2953,3,2,applied,0,25,1
33,home,android,metro,1320,5,3,applied,1,13,0
93,cart,android,tier2,829,1,2,none,0,0,0
59,product,windows,tier2,506,1,3,applied,1,7,0
104,product,iphone,tier2,580,1,4,available,0,4,1
92,cart,macbook,tier2,932,2,2,none,0,6,0
91,product,macbook,tier2,1877,2,3,available,1,12,0
85,cart,android,tier2,1739,5,2,none,1,8,0
56,product,android,tier2,342,1,2,applied,0,2,0
64,product,tablet,metro,3592,3,3,none,1,4,0
89,home,android,tier2,4681,4,3,applied,0,10,0
35,cart,windows,metro,2083,2,3,none,1,8,0
74,cart,android,tier2,830,1,2,none,0,15,1
52,checkout,android,metro,775,5,2,available,0,19,1
60,checkout,android,tier2,990,1,4,none,1,12,1
100,home,iphone,tier2,1942,3,3,none,0,13,0
82,product,iphone,metro,419,1,2,applied,0,9,0
25,product,windows,tier2,2098,4,3,applied,0,2,0
95,product,android,metro,3390,5,1,none,0,10,0
75,product,android,metro,3600,3,1,available,0,16,1
62,cart,android,metro,834,2,3,available,0,6,0
65,product,iphone,remote,4688,5,4,available,1,7,0
29,product,tablet,metro,833,3,3,applied,1,13,0
15,home,android,remote,1929,2,4,applied,0,9,1
23,cart,iphone,tier2,2494,4,4,available,1,15,1
100,cart,macbook,tier2,974,5,2,applied,0,15,0
47,checkout,iphone,remote,3087,3,5,available,0,11,1
109,product,android,remote,800,5,3,none,1,9,0
117,home,iphone,tier2,3943,4,4,none,0,15,1
74,home,android,tier2,490,1,3,applied,0,6,0
58,cart,android,tier2,3482,3,4,none,1,1,1
73,home,windows,metro,750,1,1,none,1,14,0
20,product,android,tier2,1227,4,4,available,1,12,1
91,cart,windows,tier2,771,2,3,none,0,8,0
43,product,iphone,remote,396,2,5,applied,0,1,1
20,cart,iphone,tier2,1311,4,2,applied,0,18,1
36,checkout,windows,metro,3126,4,2,available,0,13,1
55,cart,iphone,tier2,404,1,4,none,0,5,0
48,product,android,remote,2103,3,4,available,1,9,0
68,checkout,windows,remote,4672,4,3,none,0,19,1
102,product,macbook,remote,1589,3,4,available,0,11,0
86,product,android,metro,624,4,3,applied,1,10,0
23,product,tablet,metro,2218,3,3,available,0,3,1
28,product,iphone,metro,2750,3,1,available,0,5,1
67,cart,android,remote,3888,4,5,none,0,2,0
11,product,windows,metro,2573,5,2,applied,1,16,0
54,cart,windows,remote,3139,4,5,available,0,11,1
91,product,macbook,tier2,1806,2,2,available,0,13,0
73,checkout,android,tier2,2151,2,3,available,1,7,0
33,home,windows,metro,1052,4,3,applied,1,4,0
114,checkout,tablet,remote,369,3,3,available,0,25,1
84,product,android,remote,1485,5,5,available,0,8,1
40,checkout,windows,tier2,743,1,2,available,0,22,0
21,home,android,metro,2174,5,2,none,1,4,1
19,product,android,remote,1445,2,3,applied,0,1,0
12,home,iphone,metro,3046,4,2,available,0,17,1
91,cart,android,metro,1219,5,1,none,0,10,0
49,cart,macbook,tier2,953,1,3,applied,0,11,0
55,home,android,tier2,647,2,2,none,1,9,0
96,cart,android,metro,451,4,1,none,1,1,0
110,home,iphone,metro,3579,3,3,available,1,16,0
22,checkout,android,metro,4309,5,3,available,0,6,0
80,cart,windows,metro,349,4,2,applied,0,4,0
38,cart,iphone,tier2,1165,2,3,applied,0,5,0
46,cart,windows,tier2,1222,2,2,applied,1,1,0
26,home,windows,remote,5715,5,3,none,1,18,1
88,cart,android,remote,2113,2,4,none,0,9,0
33,product,android,metro,1052,2,1,applied,0,10,0
77,product,android,metro,1500,5,1,available,1,9,0
86,home,android,remote,3300,3,5,applied,0,12,1
28,product,windows,tier2,961,1,2,none,1,7,0
11,cart,iphone,tier2,616,1,2,applied,0,0,0
60,checkout,macbook,remote,2434,3,3,available,0,19,1
59,product,android,tier2,1268,5,2,none,0,11,1
120,cart,android,tier2,2081,5,3,available,0,7,0
118,product,windows,tier2,1957,2,4,none,0,17,1
77,home,android,remote,805,3,4,available,0,12,1
102,home,windows,metro,1026,2,1,available,0,13,0
14,product,android,tier2,1598,2,4,available,0,3,1
74,home,android,metro,1151,3,1,none,1,3,0
40,product,android,remote,2016,4,3,none,0,8,1
19,product,android,tier2,1024,4,4,available,0,17,0
42,checkout,iphone,tier2,507,4,2,none,0,21,0
46,product,tablet,metro,599,5,3,applied,1,0,0
82,cart,macbook,tier2,711,3,3,none,1,9,0
13,checkout,iphone,metro,1492,5,3,none,0,15,1
103,cart,tablet,tier2,922,1,4,available,1,3,1
99,cart,iphone,tier2,810,1,3,applied,0,16,1
12,cart,android,tier2,2625,4,2,available,0,8,0
96,home,android,metro,2091,3,3,none,1,18,1
62,cart,android,tier2,4362,4,2,none,1,2,0
98,product,macbook,remote,2620,5,3,none,0,16,0
118,checkout,android,metro,329,1,1,none,1,19,0
10,checkout,android,metro,646,1,2,none,0,7,0
100,product,windows,metro,581,5,2,none,0,5,0
23,home,macbook,metro,3580,4,3,applied,0,0,0
117,product,windows,remote,598,1,4,available,1,12,0
90,cart,iphone,metro,1026,5,1,applied,0,13,0
116,cart,iphone,remote,1743,2,3,none,1,10,0
24,checkout,android,remote,977,1,3,applied,1,25,0
35,cart,macbook,remote,2597,3,4,applied,0,3,0
86,checkout,iphone,metro,5891,5,3,none,0,20,1
114,product,macbook,tier2,4219,4,2,none,1,10,0
84,product,android,tier2,2285,3,3,none,0,14,0
26,checkout,iphone,tier2,770,2,3,none,1,24,1
18,product,android,metro,3209,3,2,applied,0,15,0
96,product,android,tier2,1977,3,2,none,0,3,1
118,checkout,iphone,metro,1048,2,2,none,1,8,0
60,checkout,android,metro,1126,2,2,applied,1,6,0
73,home,iphone,remote,5736,5,4,none,1,7,1
44,product,iphone,tier2,5985,5,3,applied,1,7,0
115,cart,android,metro,4568,5,2,applied,1,9,0
22,checkout,iphone,metro,2378,3,3,none,0,8,0
75,cart,iphone,tier2,1111,1,2,available,0,13,0
101,product,windows,metro,2262,3,2,available,0,17,0
61,product,android,tier2,2301,3,2,none,0,14,0
79,cart,iphone,metro,1815,3,1,none,1,11,0
11,cart,macbook,tier2,1108,1,4,available,0,15,1
82,home,windows,tier2,860,1,3,applied,1,2,0
95,cart,windows,metro,2295,4,3,available,1,0,0
57,home,iphone,metro,1898,2,2,none,1,6,1
76,home,android,metro,1045,1,2,none,0,7,0
55,checkout,windows,tier2,4425,4,3,none,1,10,0
71,cart,macbook,metro,513,4,3,none,0,0,1
101,checkout,android,metro,592,4,2,none,0,17,1
68,product,macbook,metro,2353,4,1,none,1,0,1
40,checkout,android,metro,771,1,1,applied,0,7,0
16,checkout,windows,tier2,684,1,4,none,1,9,0
104,product,iphone,metro,2238,3,2,applied,1,0,0
87,product,iphone,tier2,1259,2,4,applied,0,1,0
80,checkout,android,metro,3475,4,2,applied,0,25,0
71,home,macbook,tier2,953,1,3,none,1,18,0
87,cart,iphone,remote,3146,4,5,applied,0,12,1
71,home,windows,remote,4203,4,5,none,0,10,1
109,checkout,android,metro,314,5,2,none,1,21,1
45,product,macbook,remote,768,1,4,none,1,1,0
14,product,iphone,remote,4537,5,5,applied,0,15,1
35,product,android,tier2,5050,5,2,available,1,2,0
59,product,android,tier2,3105,3,3,available,0,4,0
103,product,android,metro,1119,1,3,applied,1,6,0
117,product,android,tier2,5207,5,4,applied,1,0,0
67,checkout,android,tier2,2298,5,4,none,0,6,1
44,product,tablet,metro,990,1,2,none,0,11,0
58,product,tablet,tier2,523,1,2,available,0,7,0
67,product,android,tier2,1710,2,4,none,1,14,0
47,cart,windows,tier2,1539,2,4,none,0,14,1
90,product,iphone,metro,2840,5,3,available,1,6,1
74,checkout,tablet,tier2,426,1,2,applied,1,11,0
15,home,android,metro,608,1,2,applied,0,18,1
104,product,tablet,metro,543,1,3,applied,0,5,0
42,home,iphone,remote,965,1,3,none,1,13,0
57,product,windows,metro,942,1,3,applied,0,2,0
62,product,windows,remote,2074,3,3,none,0,18,1
73,product,tablet,metro,1870,3,2,none,0,14,0
108,checkout,android,metro,2831,5,3,available,1,11,0
110,product,iphone,remote,1011,3,5,none,0,3,0
62,product,android,metro,1613,2,1,applied,1,13,0
22,product,android,metro,2381,2,3,none,0,14,0
37,product,android,metro,1017,1,3,applied,1,3,0
15,product,android,remote,1055,4,5,none,1,13,0
33,cart,iphone,metro,2110,3,3,none,0,6,0
109,home,iphone,metro,523,5,3,none,0,18,1
12,product,android,tier2,434,2,2,none,1,11,0
114,product,iphone,metro,1841,3,3,none,0,9,0
76,home,android,metro,3359,3,1,none,1,4,0
79,home,windows,remote,5145,5,5,applied,1,11,0
52,product,iphone,remote,3967,4,3,available,0,1,1
87,home,windows,metro,2658,5,3,none,0,13,0
65,product,android,metro,668,2,3,applied,1,0,0
110,checkout,tablet,metro,533,1,3,applied,0,9,0
69,home,macbook,metro,1539,2,1,applied,0,7,0
19,home,iphone,remote,1179,2,5,applied,0,3,1
85,cart,macbook,metro,4173,4,2,applied,0,13,0
94,checkout,iphone,metro,1902,4,2,available,1,10,0
26,cart,windows,tier2,2171,5,2,none,0,14,0
24,home,macbook,tier2,2285,2,3,applied,1,10,0
76,product,windows,metro,842,1,3,none,0,13,0
51,checkout,iphone,metro,1835,3,2,available,0,8,1
45,home,android,tier2,1091,1,3,none,1,14,0
80,cart,android,tier2,2228,3,3,available,0,1,0
54,cart,android,remote,978,3,4,none,1,6,0
112,checkout,iphone,tier2,2025,2,2,applied,0,6,0
113,product,windows,metro,3506,3,1,none,0,10,0
120,product,android,tier2,1020,3,3,none,0,10,0
119,home,android,metro,2757,3,3,applied,1,7,0
108,checkout,android,metro,940,1,3,available,0,14,1
75,cart,windows,metro,5321,5,3,none,1,10,0
36,cart,iphone,tier2,490,1,4,applied,1,16,1
104,checkout,android,metro,641,1,2,none,1,17,1
53,product,windows,tier2,1251,3,2,none,0,8,0
15,product,tablet,metro,1676,5,1,none,0,5,0
48,home,android,metro,2406,3,3,applied,0,1,0
62,home,windows,metro,1545,3,1,available,1,7,0
108,home,iphone,metro,1553,3,3,applied,0,14,0
14,home,macbook,remote,355,1,4,applied,0,18,1
40,cart,windows,metro,621,1,3,none,1,14,0
16,home,iphone,metro,1066,2,1,applied,0,18,0
50,home,iphone,metro,488,1,1,applied,1,18,0
112,cart,android,metro,3600,5,2,applied,0,14,0
103,product,windows,tier2,1168,2,2,none,0,15,0
87,checkout,windows,metro,560,2,2,applied,0,8,0
96,checkout,windows,tier2,5421,5,4,none,1,25,1
119,cart,tablet,remote,3027,5,5,available,0,13,1
120,checkout,iphone,remote,1502,3,4,none,0,15,1
31,home,windows,metro,1077,3,1,available,1,0,0
51,cart,android,tier2,473,2,4,available,1,0,0
115,cart,tablet,remote,1797,2,4,applied,0,13,0
94,home,windows,remote,3482,3,4,none,0,10,1
76,checkout,iphone,metro,1162,5,3,none,0,6,0
29,cart,macbook,metro,1545,2,3,none,0,3,0
50,product,windows,tier2,1834,3,2,available,0,5,0
93,checkout,android,metro,1353,2,2,none,0,10,0
115,home,iphone,tier2,2631,5,2,applied,1,17,0
35,cart,iphone,remote,5305,5,5,none,0,10,1
42,product,android,remote,2167,2,4,available,0,6,1
99,checkout,macbook,metro,1442,2,1,available,0,8,1
44,cart,windows,remote,1103,1,5,none,0,14,1
50,product,windows,tier2,3621,5,3,none,1,12,0
18,home,windows,metro,1259,4,2,applied,0,17,1
23,cart,windows,remote,2244,2,5,none,1,10,0
25,product,iphone,metro,479,3,1,applied,1,11,0
114,checkout,android,metro,779,1,3,applied,0,12,0
36,home,macbook,metro,1864,4,2,applied,0,2,0
40,product,android,metro,704,5,1,none,0,18,1
66,cart,windows,metro,2078,2,1,applied,0,12,0
13,product,iphone,tier2,868,3,3,available,0,4,1
69,product,macbook,metro,907,5,2,available,0,4,0
74,home,iphone,metro,2663,3,3,none,0,2,1
118,product,macbook,tier2,2640,3,4,available,1,0,0
27,product,windows,metro,1926,2,1,applied,1,5,0
26,home,iphone,metro,2266,2,1,applied,1,9,1
17,cart,macbook,remote,760,1,3,available,1,11,0
82,product,windows,tier2,2970,5,4,none,1,5,1
83,cart,macbook,metro,642,5,1,applied,1,17,1
76,product,iphone,metro,940,2,2,none,0,1,0
98,checkout,macbook,metro,3025,3,1,none,1,17,0
80,home,android,metro,1522,2,2,applied,0,7,0
80,cart,windows,tier2,2651,5,3,available,1,1,0
44,cart,iphone,metro,3157,4,1,available,0,14,1
12,checkout,android,tier2,2732,4,2,available,1,19,0
39,checkout,windows,metro,707,2,3,none,0,16,1
48,home,iphone,tier2,3119,3,2,none,1,17,1
75,cart,android,metro,1949,2,1,available,1,5,0
63,home,android,metro,1093,2,1,available,1,2,0
28,home,windows,tier2,2300,2,2,none,0,1,0
83,checkout,windows,metro,815,1,3,available,0,18,1
22,product,android,metro,447,1,1,none,0,1,0
110,home,android,metro,1995,2,1,none,0,3,0
117,product,macbook,tier2,1166,1,4,available,0,11,1
33,home,iphone,metro,740,1,3,applied,0,15,0
78,checkout,android,metro,1175,3,1,none,0,20,0
88,cart,android,remote,3824,4,5,none,0,4,1
53,product,android,metro,670,3,2,available,0,4,0
25,product,windows,remote,3284,5,3,applied,1,11,0
90,cart,windows,tier2,1837,4,4,none,0,10,1
88,checkout,windows,remote,1387,3,5,none,0,19,1
48,cart,android,metro,1714,3,3,none,0,6,0
77,cart,windows,metro,389,2,1,applied,0,7,0
28,home,iphone,remote,1321,2,3,none,1,6,0
106,home,iphone,tier2,994,1,3,applied,0,10,0
107,product,android,tier2,972,1,4,applied,1,13,0
64,cart,android,tier2,1372,5,3,available,0,7,1
29,product,windows,remote,1341,2,4,applied,1,2,1
37,product,android,remote,332,2,3,none,1,7,0
91,cart,iphone,metro,1179,2,2,applied,0,13,0
105,product,iphone,metro,1747,2,2,none,0,1,0
38,checkout,android,metro,1546,2,1,none,1,25,1
12,product,macbook,tier2,1112,1,4,none,0,4,0
66,cart,windows,remote,716,3,4,available,1,6,0
115,cart,windows,tier2,665,1,3,none,0,1,0
67,checkout,macbook,metro,501,3,1,applied,0,13,0
70,product,iphone,remote,1327,2,4,applied,1,14,0
52,cart,android,remote,322,4,5,available,0,6,1
90,cart,windows,metro,457,3,3,applied,1,2,0
111,product,android,tier2,1509,2,4,none,1,4,0
104,product,windows,metro,531,1,2,applied,0,0,0
114,product,android,metro,1103,1,2,available,0,15,0
90,home,windows,tier2,360,1,2,available,1,1,0
37,checkout,iphone,remote,1977,2,4,none,0,24,1
82,product,iphone,metro,2843,5,3,none,1,4,0
41,checkout,android,metro,3425,4,2,none,1,11,1
95,checkout,macbook,metro,2431,4,3,none,0,15,0
14,cart,iphone,metro,3275,4,3,available,1,3,0
62,product,iphone,metro,4322,4,2,available,1,1,0
59,product,android,tier2,1339,4,4,applied,0,6,1
95,product,android,metro,1274,2,3,none,0,0,0
37,home,android,tier2,4599,4,3,applied,1,3,0
90,cart,android,tier2,1754,3,3,available,0,10,0
46,cart,tablet,tier2,1200,4,4,applied,0,4,1
64,checkout,android,tier2,957,2,4,applied,0,24,1
64,home,android,tier2,343,1,4,available,0,3,0
88,home,iphone,metro,2073,3,3,available,0,11,1
45,checkout,tablet,remote,4068,5,5,none,0,23,1
69,checkout,android,remote,2921,3,4,applied,1,10,0
51,checkout,iphone,tier2,854,2,4,available,1,9,0
101,product,windows,metro,1037,1,1,available,1,4,0
32,cart,windows,metro,3472,5,1,available,1,10,0
114,cart,android,remote,4011,4,3,none,0,0,1
95,cart,android,metro,1865,4,2,applied,0,6,0
80,checkout,android,metro,378,1,2,applied,1,20,0
49,cart,android,tier2,2393,4,3,available,0,6,0
16,product,android,metro,2132,2,1,none,0,15,1
42,product,iphone,remote,1897,2,4,applied,1,15,0
41,product,android,tier2,494,5,4,none,1,13,0
92,checkout,android,remote,3332,3,3,available,0,18,1
110,product,iphone,remote,3339,3,5,applied,1,3,1
113,checkout,windows,remote,395,1,5,available,0,13,1
108,checkout,windows,tier2,3294,3,3,applied,1,11,0
38,home,android,metro,2185,3,1,applied,0,13,0
15,product,windows,tier2,2640,3,3,available,1,18,0
116,product,android,tier2,1328,2,2,none,0,1,0
44,product,android,metro,1003,2,2,none,0,12,0
93,home,iphone,metro,1405,4,2,none,1,9,0
95,product,android,tier2,4563,4,2,available,0,5,1
46,cart,android,metro,845,5,3,applied,1,17,0
93,checkout,android,metro,3895,5,2,none,0,7,1
64,product,iphone,metro,4341,4,1,applied,0,2,1
60,product,android,metro,3356,4,3,available,1,6,0
50,product,android,metro,1057,4,1,none,0,3,0
52,cart,windows,metro,657,3,1,applied,0,8,0
83,checkout,windows,tier2,906,5,2,available,0,15,0
35,home,android,metro,5044,5,3,applied,0,9,0
46,product,android,metro,4581,4,2,applied,0,1,1
11,product,android,metro,518,1,1,none,0,11,0
83,cart,tablet,tier2,847,4,3,applied,0,5,0
97,product,android,remote,2270,3,5,applied,0,17,1
70,product,iphone,tier2,4007,5,3,applied,1,18,1
87,home,android,metro,1997,2,1,available,1,7,0
54,home,android,metro,1347,2,1,applied,1,1,0
67,product,android,tier2,3358,4,3,applied,0,6,0
68,checkout,windows,tier2,1654,4,3,applied,1,22,0
84,cart,windows,tier2,2178,2,2,available,0,12,0
49,cart,android,tier2,4696,4,2,applied,1,4,0
77,home,windows,metro,1538,2,2,applied,1,5,0
21,product,iphone,metro,2698,3,2,available,1,15,0
74,product,android,metro,1314,2,3,applied,1,13,0
56,home,iphone,remote,1370,4,3,none,0,6,0
46,cart,iphone,metro,3459,4,2,none,1,5,0
114,home,android,metro,5080,5,1,available,1,6,0
23,product,android,remote,1525,2,3,applied,1,2,0
40,product,tablet,metro,2532,5,2,applied,0,0,0
55,home,android,tier2,1924,2,3,applied,0,4,0
30,cart,windows,metro,4949,5,1,available,0,6,0
88,home,android,tier2,3200,3,2,available,1,1,1
12,checkout,android,metro,4305,5,1,applied,0,14,1
31,product,android,tier2,3580,3,3,none,0,0,1
114,cart,android,metro,445,2,2,applied,0,10,0
70,product,android,remote,465,2,4,none,1,8,0
67,cart,android,tier2,3031,5,4,applied,1,2,1
86,cart,android,remote,969,1,5,available,1,17,1
78,home,macbook,tier2,1284,2,2,none,1,18,0
108,checkout,android,metro,541,1,3,applied,0,15,1
13,product,iphone,metro,712,4,2,none,1,2,0
70,product,iphone,metro,3881,4,1,available,0,12,0
110,product,macbook,tier2,1655,2,4,available,1,12,0
79,home,android,metro,301,1,2,available,0,0,0
75,product,macbook,tier2,587,1,3,available,0,17,0
56,checkout,windows,remote,2872,3,5,none,1,24,1
95,product,android,remote,3318,3,4,applied,0,7,0
115,cart,windows,metro,1967,2,2,none,0,4,0
105,home,android,remote,439,3,5,applied,0,13,1
110,cart,android,metro,539,5,3,applied,0,4,0
118,cart,android,remote,4605,5,4,none,1,17,1
76,home,iphone,metro,2406,3,2,applied,1,11,0
108,cart,windows,metro,2950,4,1,none,0,9,1
74,home,iphone,tier2,627,2,3,applied,1,7,0
56,checkout,iphone,metro,519,1,2,applied,0,14,0
96,product,iphone,metro,1194,2,2,applied,1,9,0
107,product,android,remote,4492,5,5,none,1,8,0
27,cart,tablet,metro,2965,5,1,none,0,10,0
118,checkout,windows,metro,1218,3,1,applied,0,23,0
89,home,iphone,tier2,824,1,2,available,1,5,0
96,home,iphone,metro,2605,4,2,none,0,2,1
94,product,macbook,metro,1219,3,1,applied,0,11,0
108,product,macbook,metro,431,1,3,none,0,15,0
85,cart,android,metro,1617,5,2,none,1,15,0
20,product,android,tier2,3025,3,3,applied,0,1,0
64,home,windows,tier2,1881,5,3,available,1,11,0
49,product,android,metro,1784,5,3,applied,1,5,0
81,checkout,windows,remote,1188,1,5,applied,0,14,0
109,cart,windows,remote,2403,5,4,none,1,4,1
19,cart,android,metro,4478,5,1,none,1,9,0
103,home,windows,tier2,3362,3,2,none,0,16,1
47,checkout,android,tier2,5995,5,3,none,1,18,0
67,home,android,metro,3060,3,1,applied,1,18,0
81,product,windows,metro,3808,4,3,available,1,1,0
112,checkout,android,tier2,2671,4,2,available,1,5,0
23,product,android,metro,715,3,3,none,0,3,0
93,product,windows,metro,688,1,1,none,0,5,0
56,checkout,iphone,metro,932,2,1,none,0,11,0
98,home,windows,metro,2489,3,3,available,1,7,0
20,product,android,tier2,2444,4,3,none,1,0,0
36,product,iphone,tier2,2743,3,3,applied,1,0,0
38,product,windows,metro,3512,3,2,applied,1,8,0
103,product,android,tier2,450,2,2,available,0,0,0
84,checkout,iphone,remote,3121,5,5,none,0,15,1
76,cart,android,metro,2225,2,1,applied,1,16,0
47,cart,windows,metro,392,5,1,applied,1,13,0
113,checkout,tablet,metro,2140,2,3,available,1,20,1
47,product,iphone,remote,1157,3,4,applied,1,12,0
56,cart,android,metro,3329,4,2,available,1,13,0
36,product,android,tier2,459,1,4,available,0,16,1
51,product,iphone,remote,2358,4,4,none,0,4,0
106,checkout,windows,metro,2605,4,1,none,0,25,0
10,product,android,remote,682,3,4,applied,0,16,0
72,product,windows,remote,5913,5,5,applied,1,0,0
63,home,android,remote,1063,1,3,none,1,9,1
112,checkout,windows,tier2,4413,4,2,none,0,11,0
108,product,tablet,metro,577,2,2,applied,1,17,1
38,cart,iphone,metro,749,3,3,available,1,0,0
81,product,android,tier2,1300,5,3,available,0,13,0
